ID,study.F,cond,cond.F,att1_1,att1_2,att1_3,base_mor,base_prac,base_cons,base_know,base_emo,att2_1,att2_2,att2_3,resp1,resp2,resp3,resp4,resp5,resp6,essMoral,essPrac,poli_soc,poli_econ,age,gender,d_gen_4_TEXT,language,d_lang_10_TEXT,Th1VA,Th2VA,Th3VA,Th4VA,Th5VA,Th6VA,Th1VB,Th2VB,Th3VB,Th4VB,Th5VB,Th6VB,duplicatedIP
R_3mfxWaZtcjNAk4V,Study 1B,-1,Moral Message,4,4,4,5,5,1,5,1,4,4,4,never heard an argument against recycling before,this guy is an idiot,"corrolation without causality, these statistics are not related",NA,NA,NA,7,1,1,1,33,Male,NA,English,NA,3,2,3,NA,NA,NA,3,2,2,NA,NA,NA,FALSE
R_1F5I1szE4xmmTlE,Study 1B,1,Practical Message,3,4,3,3,4,4,2,4,3,2,3,Recycling is better than just throwing it away so it's not filling up landfills and dumps,NA,NA,NA,NA,NA,3,3,NA,NA,29,Female,NA,English,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,FALSE
R_3nUjypFIvWoX5qi,Study 1B,1,Practical Message,2,3,3,3,4,3,4,3,1,1,0,"I think that we need to look at things on the whole, but recycling from a moral standpoint is still good","if the other option is to just add it into our trash, that too will have consequences",Recycling adds jobs though,NA,NA,NA,3,5,4,4,39,Male,NA,English,NA,2,3,2,NA,NA,NA,2,3,2,NA,NA,NA,FALSE
R_1PTOz5HobnK4RAj,Study 1B,1,Practical Message,2,3,2,3,3,4,3,3,4,4,4,I like this,I agree with this,This is well written,NA,NA,NA,5,5,2,2,23,Male,NA,English,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,FALSE
R_31Y73vfs8p0v1P1,Study 1B,1,Practical Message,4,4,4,4,4,1,3,4,4,4,4,"While I do believe that the author has valid concerns, it doesn't really change my view of recycling overall.",I don't believe that we should give up the idea of recycling simply because we haven't found the most efficient method of doing so.,NA,NA,NA,NA,3,7,4,5,46,Male,NA,English,NA,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,FALSE
R_12A9hARpeGQIWfK,Study 1B,-1,Moral Message,2,2,2,4,3,2,3,2,2,2,2,the argument about animals being run over seems specious,"however that is a good point that there are twice as many trucks on the road, polluting more",I have heard that paper recycling does release bleaching agents and other harmful chemicals into the environment,the article was focused on animal rights which may turn off some people,NA,NA,6,3,1,1,33,Female,NA,English,NA,2,1,1,3,NA,NA,2,1,1,3,NA,NA,FALSE
R_3oLttu1kQYVvcFp,Study 1B,1,Practical Message,4,4,4,3,3,3,3,4,3,3,3,I still think its better to recycle.,The land cant take more trash.,This can cause polution.,So what if it costs more.,Its better for the environment in my opinion.,NA,4,4,2,2,26,Female,NA,English,NA,2,3,3,3,3,NA,2,3,3,2,2,NA,FALSE
R_xAici8uEC5T6aRP,Study 1B,1,Practical Message,4,4,4,4,4,3,4,3,0,-1,-2,I HAD NO IDEA,HAZARDOUS TO THE COMMUNITY,NOT COST EFFICENT,NA,NA,NA,6,6,4,4,29,Female,NA,English,NA,1,3,3,NA,NA,NA,3,4,3,NA,NA,NA,FALSE
R_3NPOISA5VDbhQaA,Study 1B,-1,Moral Message,3,1,4,3,5,1,3,4,4,1,3,"This guy really had to reach deep while he was trying to find reasons for recycling to be bad. First off, people should keep their pets on a leash on in safely contained areas. If they get run over, that speaks more to the owner.",That is a fallacious argument which the man used when he created a correlation between the increased trucks on the road and dogs being hit by trucks. They're not necessarily related.,"I will give him that certain wildlife in the area will die when a recycling plant is built, however there is a net positive in the end. Because we are what we are and we create the things we do, and we are very unlikely to turn back from these ways, we are better off managing it than leaving it alone.",Is this article even real? He sounds so biased- it feels like this article was made specifically for this study to act as a juxtapose to my original thoughts.,NA,NA,2,7,2,4,32,Male,NA,English,NA,2,2,3,3,NA,NA,2,2,2,2,NA,NA,FALSE
R_2TYJNFe14A57t1q,Study 1B,1,Practical Message,4,4,4,4,4,2,3,3,3,4,4,This article is only caring about money.,How can anyone only argue against recycling the basis of cost.,The cheap answer is not always the best answer.,Is there total disregard for the jobs created by all this effort?,"What is the alternate to recycling, there is a presentation of funds diverting to other programs, but what about the trash and the resources lost",NA,1,4,1,2,36,Male,NA,English,NA,2,3,2,3,3,NA,3,3,2,3,2,NA,FALSE
R_2hFWRW6tX2fOAut,Study 1B,-1,Moral Message,0,1,-2,4,5,3,4,2,4,4,3,recycling is good for the enviroment,recycling saves money,NA,NA,NA,NA,7,3,4,5,29,Male,NA,English,NA,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,FALSE
R_bDVeVmbfQoYOw4F,Study 1B,-1,Moral Message,0,1,1,2,4,4,1,3,3,-2,1,Excellent and profound read,NA,NA,NA,NA,NA,6,7,2,3,40,Female,NA,English,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE
R_2VkxDgsJsuBxodk,Study 1B,-1,Moral Message,4,3,2,4,4,4,4,3,0,0,0,"Recycling saves a lot of trees from being cut down, and giving us oxygen.",Recycling saves us a lot of garbage and nowhere to put it.,"I doubt the trucks kill that many animals, they are loud, and animals usually get scared and avoid the trucks anyway","The number of trucks, I understand that... the pollution of the trucks, maybe there's a better method.","I will still recycle, maybe encourage people to start compost bins in their backyards","Electronic cars are on the rise, they could come up with electronic trucks too.",2,3,2,2,41,Female,NA,English,NA,2,2,2,3,2,3,2,2,2,3,2,3,FALSE
R_1jcTdVH1udeNdtz,Study 1B,1,Practical Message,1,2,3,3,4,4,4,4,1,2,3,I like the idea of having a more clean enviroment.,I support the methods.,I guess people should support it.,NA,NA,NA,5,6,4,4,28,Female,NA,English,NA,3,1,3,NA,NA,NA,2,3,2,NA,NA,NA,FALSE
R_2tzfu2TRQXOJanw,Study 1B,1,Practical Message,3,2,2,3,3,3,3,4,1,1,1,Liked the contrarian point of view for offering relevant statistics.,Thought the pro-recycling piece was more about popularity than hard benefits and facts.,I am more conflicted now.,NA,NA,NA,4,6,4,4,28,Male,NA,English,NA,1,2,3,NA,NA,NA,1,3,3,NA,NA,NA,FALSE
R_1fjDhGUWklxng4l,Study 1B,1,Practical Message,0,0,0,2,3,1,2,1,0,0,0,"god, this is boring","so some idiot doesn't like recycling, so the fuck what?",NA,NA,NA,NA,1,6,1,1,43,Female,NA,English,NA,4,2,NA,NA,NA,NA,4,2,NA,NA,NA,NA,TRUE
