ID,,cond,cond.F,att1_1,att1_2,att1_3,base_mor,base_prac,base_cons,base_know,base_emo,att2_1,att2_2,att2_3,resp1,resp2,resp3,resp4,resp5,resp6,essAQ,essMoral,essPrac,poli_soc,poli_econ,rate1,rate2,rate3,rate4,rate5,rate6,age,gender,d_gen_4_TEXT,language,d_lang_10_TEXT,duplicatedIP
R_2R1AhZKtaKhqgN4,,1,Practical Message,4,4,4,4,4,3,4,4,2,2,2,I was pretty skeptical of this article at first.,"When going through the reasons, it definitely made me stop and think about it a little differently.","I do think that it is probably too late to stop the process at this point, I wish these things were pointed out a long time ago!",NA,NA,NA,6,4,7,4,2,1,1,1,NA,NA,NA,31,Female,NA,1,NA,FALSE
R_8iv3UDVo4eU0SIx,,-1,Moral Message,4,4,4,5,5,3,5,4,2,3,0,I didn't know that deaths from impaired driving had gone up 25% in Canada.,I am worried about marijuana legalization becoming overtaken by a big company like Monsanto and therefore making the quality of marijuana far below sub par.,I do think that marijuana is a lot safer than other drugs such as pharmaceuticals and can help with the opiod epidemic in America.,"When used properly, marijuana has great medical benefits.","Even if marijuana is not legalized, decriminalization should be considered.",NA,7,4,5,4,4,2,3,1,1,1,NA,30,Female,NA,1,NA,FALSE
R_3p2VD487gpRrBNm,,1,Practical Message,4,4,4,4,3,2,5,4,4,4,4,I disagree that people who are stoned are less productive.,I disagree that people are more likely to get hurt on the job because of legalization.,If it is legalized we no longer have to worry about people crossing borders with it.,Seems silly to lock people in a cage for possessing a plant made by the earth.,What about all the benefits of marijuana and the people it can help everyday.,"Why not teach people about it and teach them how it can be addictive, just like cheeseburgers can be addictive and abusing anything is not good? Why not teach the risks of the legal cigarettes and alcohol that poses a great risk?",4,5,5,3,3,1,1,1,1,1,1,32,Female,NA,1,NA,FALSE
R_3LZGTplQHyzt9tY,,1,Practical Message,4,4,4,5,4,2,4,4,4,4,4,I agree that better thought needs to go into legalization of marijuana.,The American people should have a choice in the legalization of marijuana.,NA,NA,NA,NA,5,3,6,5,5,3,1,NA,NA,NA,NA,33,Female,NA,1,NA,FALSE
R_suK1HeJmygkaMtH,,-1,Moral Message,1,1,1,4,4,1,4,2,1,1,1,Morals and ethics are mixed incorrectly in the article.,Why alcohol yes and marijuana no?,Isn't taking money out of the drug lords hands the right thing to do?,NA,NA,NA,1,5,5,2,4,4,1,1,NA,NA,NA,66,Male,NA,1,NA,FALSE
R_1hRR0sOUU2g7Jyh,,-1,Moral Message,4,4,4,5,4,1,5,2,4,4,4,completely favor legalization,rather drive high than drunk,i have driven high and it didnt make a difference compared to alcohol,marijuana is very beneficial,several industries will be against it because marijuana can run them out of business,other enterprises are scared of what marijuana can affect them on,1,3,2,1,1,1,1,1,1,1,1,53,Female,NA,1,NA,FALSE
R_3MiHjnukmuWk3Z0,,-1,Moral Message,-1,-1,-1,3,3,3,3,2,-2,-2,-2,I think legalizing marijuana isnt a good idea because it gives everyone a excuse to take it if they truly need it or not.,NA,NA,NA,NA,NA,5,5,5,5,5,2,NA,NA,NA,NA,NA,35,Female,NA,1,NA,FALSE
R_ypZyv6EcrjJTnTX,,1,Practical Message,4,4,4,4,4,3,4,2,4,4,4,"It talked about how it would be hard to implement because people smuggle it in from legalized states, but this argument makes little sense since legalizing it country wide would make this entire point moot. Being worried about a black market of marijuana is only a problem if it kept illegal.",This assumes there will be a huge uptick in usage of marijuana if legalized but somehow forgets that it previously talks about its large black market system and wide use. How would this be a bigger burden on society when alcohol is a prime example of what it would mirror.,There were just a lot of weird and weak arguments throughout that really don't make much sense.,NA,NA,NA,1,2,5,2,3,3,3,3,NA,NA,NA,23,Male,NA,1,NA,FALSE
R_12yT7eSEbL0s4CR,,-1,Moral Message,4,4,4,5,5,1,5,1,4,4,4,"It is stupid that the government is telling people what to do, personal freedom is important, we aren't slaves to the government.","People that drive impaired are going to do it regardless of legality, look at alcohol.","Legal weed &gt; Illegal Weed, might as well legitimize the business.",Prohibition worked real well right?,NA,NA,1,1,2,1,2,1,1,1,1,NA,NA,36,Male,NA,1,NA,FALSE
R_32XZOgBxlDDC2Bp,,1,Practical Message,4,0,3,4,4,1,4,1,4,0,2,the person mentions how difficult it is to transition from a black market to an open market on a product without giving any examples despite not only having others counties legalization of marijuana data which he uses in a later example but also the us has already done this with alcohol,he claims to treat its cost equivalent to alcohol and tobacco cost due to dependence without any examples comparing the rate of dependence between the different substances,he mentions work loss due to being under the influence while on the job without pointing out alcohol can cause similar if not worse problems if drunk while on the job which is a fire-able offence which being on marijuana while working is most certainly not allowed by most workplaces,he mentions the cost to tax payers but fails to mention the gain in taxes from sales,he mentions the extra policing required to combat the racketeering or illegal movement of the drug but we already have this infrastructure for alcohol and tobacco moving between state lines there is no reason to assume they cant check for marijuana at the same time,he also fails to mention the amount of new workforce created though creating new jobs and reducing the amount of people currently in prison due to drug offenses,1,4,3,3,3,3,3,1,1,3,1,31,Male,NA,1,NA,FALSE
R_1o4G1cPpjMDpBYq,,1,Practical Message,4,4,4,4,4,1,4,4,4,4,4,i totally opposed that artical. i believe legalizing it can help states earn more money in taxes that could go to education programs,i feel marijuana is also a medical issue beause it helps with so many things.,i do believe legalizing would hurt the pharmasutical companies,NA,NA,NA,3,4,4,4,4,1,1,1,NA,NA,NA,45,Female,NA,1,NA,FALSE
R_vvIOCUwxgsavzln,,-1,Moral Message,-4,-4,-4,5,5,1,4,5,-4,-4,-4,My fear is that it will harm younger generations.  Soon it will follow the path of cigarette smoking.  It will be available everywhere.,Impaired driving scares.  People now a days don't pay attention to the road.  Give them there cell phone and smoking pot is a lethal combination,NA,NA,NA,NA,7,7,7,5,5,2,2,NA,NA,NA,NA,51,Female,NA,1,NA,FALSE
R_2pMjPu0ZIStGhOY,,1,Practical Message,4,4,4,3,4,2,4,3,4,4,3,"What should be a personal, medical-related decision has become mired in so much debate related to morality and politics.",The (supposed) negative health effects of marijuana are easily exaggerated by opponents of legalization.,"Similar to alcohol prohibition, society will look back on the days of cannabis criminalization as primitive and misguided.",NA,NA,NA,2,6,5,1,2,1,1,1,NA,NA,NA,32,Male,NA,1,NA,FALSE
R_3MERxR1eMciUXIu,,1,Practical Message,1,1,0,2,5,2,4,2,0,0,-1,The social costs from legalization sound like they will outpace the tax money generated from it's sale. I didn't think about that as being so lop-sided.,"I'm surprised at the loss of productivity by users, I never thought about that, but it would be true. Workplaces will have to create new drug use policies and testing routines. This costs businesses in the long run.","I worry about people using it that are currently on public assistance. I don't mind having my tax dollars go to people that are really down on their luck, but I don't want people taking advantage of the welfare system to now buy marijuana like they seem to be able to buy alcohol, cigarettes and lottery tickets. Maybe a testing program for welfare recipients will need to be established?",I worry about increased danger from drivers that are high and out behind the wheel of cars.,NA,NA,6,5,7,2,4,2,2,2,2,NA,NA,46,Female,NA,1,NA,FALSE
R_uaIxIlVy0XSdWN3,,-1,Moral Message,4,4,4,4,5,1,5,4,4,4,4,"Kids can easily get marijuana, whether it's legal or not. The same as with alchohol.",I feel like the article isn't actually based on proven facts.,Marijuana should simply have the same laws as alcohol such as minors not using it and not using it when driving. It's as simple as that.,If the police didn't have to waste time on marijuana convictions then they could deal wwith the drigs that are actually killing people.,NA,NA,2,7,1,1,1,3,3,1,1,NA,NA,40,Female,NA,1,NA,FALSE
R_01xGXHJisFeKZFL,,1,Practical Message,-3,-3,-3,4,5,1,4,3,-4,-4,-4,"The major concern is that letting for-profit businesses market and sell cannabis may lead them to market aggressively to heavy pot users, who may have a drug problem.","This is similar to what’s happened in the alcohol and tobacco industries, where companies make much of their profits from users with serious addiction issues.","Allowing recreational marijuana use would make pot far too accessible and, as a result, expand its use and misuse.",NA,NA,NA,6,3,7,2,2,2,2,2,NA,NA,NA,42,Male,NA,1,NA,FALSE
R_21o0zxF86HoH2eU,,1,Practical Message,0,0,2,2,4,1,3,2,0,0,0,"It was almost a joke reading how the article stated the negative effects of marijuana consumption in the work force, but I would like to see some data on that claim, considering that regardless of legalization a company should still have policies and compliance/safety practices in place to prevent such a thing.","I understand that legalization however does have its issues, and slower reactions to situation may pose a safety risk.",NA,NA,NA,NA,2,4,2,1,1,3,3,NA,NA,NA,NA,23,Female,NA,1,NA,FALSE
R_3fbadawlYTzevzb,,-1,Moral Message,2,2,2,2,4,3,3,2,2,1,2,They don't seem to acknowledge that smoking is already highly prevelant.,"They do not mention why it would affect minorities/children the most, just that it will.","""High driving deaths increasing by25%"" is probably nothing compared to impaired driving due to alcohol.",NA,NA,NA,2,6,3,2,4,1,3,1,NA,NA,NA,30,Male,NA,1,NA,FALSE
R_SObEZ1yqyNe48lb,,1,Practical Message,4,4,4,5,5,2,4,2,4,4,4,I think the argument that productivity will decrease is ridiculous. There are tons of people who already smoke and are able to perform their jobs adequately. I know quite a few myself.,"The issue of regulation and crossing borders is also a non-issue. This has already been happening since it was made illegal, and the money made by having easier access in all 50 states far outweighs any regulatory costs from trying to keep it restricted to certain areas.","I think the goverment is just afraid of losing money from the war on drugs and prison industry. Marijuana can be grown yourself in your backyard easily, and has been proven to have its fair share of benefits. It all comes down to money in the end.",NA,NA,NA,2,5,6,2,4,1,1,1,NA,NA,NA,30,Male,NA,1,NA,FALSE
R_3hnf2SrlyayiOUQ,,1,Practical Message,4,4,4,5,4,1,4,5,4,4,4,"I disagree with the idea that it would be difficult to transition to legalization due to the black market. In my experience, the cost of marijuana drastically decreases in legal states, making it more of a benefit for consumers to purchase legally.","It has been proven with Colorado, Washington and Oregon that the marijuana industry generates a great source of monetary value.",NA,NA,NA,NA,1,1,6,2,2,1,1,NA,NA,NA,NA,28,Female,NA,1,NA,FALSE
R_cu7Ujq8OrAyiNs5,,1,Practical Message,4,4,4,4,4,3,3,4,2,4,3,"First, marijuana legalization is incredibly difficult to regulate due to the current infrastructure for black market sales of the drug. Expecting the entire cannabis industry to smoothly transition into a well-regulated market is naïve and highly infeasible. Given how easy it is to travel across state lines, every state that legalizes marijuana makes it more challenging for drug enforcement in other states. By some estimates, up to 5 million Americans have smuggled marijuana from neighboring states that have legalized the drug. We need to pay more attention to these very real logistical and legal risks and not encourage their occurrence.",NA,NA,NA,NA,NA,6,5,5,5,5,3,NA,NA,NA,NA,NA,25,Male,NA,1,NA,FALSE
R_1rk61gqFp2PIkL3,,1,Practical Message,4,4,4,1,5,1,3,2,4,4,4,"Use has always been there, legal or not. So saying they need to address ""productivity issues"" is kind of pointless now. It will be an issue whether they legalize or not.",Canada has a good system for this already. I don't think they are having any sort of issues to go against legalizing anywhere else.,People wouldn't have to bring it across state lines if it was just legalized.,"Even though I don't use it anymore, I don't understand people opposition to this. Drinking is far worse, yet that is fully legal. Same with smoking. I will never understand this.",NA,NA,1,1,7,2,3,1,1,1,1,NA,NA,23,Male,NA,1,NA,FALSE
R_1P64zsh8fgI7oZY,,-1,Moral Message,2,3,3,3,3,1,3,3,2,2,2,I think some of the information provided linked to driving might be misleading,People in poor neighborhoods are already being affected negatively by marijuana being illegal,NA,NA,NA,NA,4,5,5,1,1,3,1,NA,NA,NA,NA,28,Female,NA,1,NA,FALSE
R_3gRWpfdYlX31m3J,,1,Practical Message,3,3,3,2,2,4,4,3,-1,-1,-1,I am in favor of marijuana legalization,People use this drug for recreational use only,The revenue helps states with taxes.,NA,NA,NA,6,2,2,2,2,1,1,1,NA,NA,NA,54,Female,NA,1,NA,FALSE
